accessiom,Position,Coverage,rPM,virus,species,type
OQ818316,7119,521,8.344277523,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7120,518,8.29622986,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7121,518,8.29622986,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7122,518,8.29622986,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7123,521,8.344277523,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7124,513,8.216150421,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7125,515,8.248182197,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7126,517,8.280213972,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7127,517,8.280213972,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7128,520,8.328261636,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7129,517,8.280213972,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7130,517,8.280213972,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7131,518,8.29622986,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7132,522,8.360293411,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7133,522,8.360293411,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7134,548,8.776706493,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7135,545,8.72865883,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7136,544,8.712642942,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7137,553,8.856785932,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7138,548,8.776706493,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7139,549,8.792722381,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7140,550,8.808738268,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7141,545,8.72865883,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7142,549,8.792722381,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7143,549,8.792722381,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7144,555,8.888817707,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7145,562,9.000928921,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7146,555,8.888817707,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7147,546,8.744674717,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7148,546,8.744674717,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7149,543,8.696627054,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7150,553,8.856785932,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7151,553,8.856785932,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7152,546,8.744674717,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7153,564,9.032960697,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7154,558,8.93686537,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7155,558,8.93686537,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7156,558,8.93686537,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7157,557,8.920849483,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7158,564,9.032960697,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7159,561,8.984913034,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7160,561,8.984913034,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7161,565,9.048976585,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7162,560,8.968897146,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7163,574,9.193119575,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7164,588,9.417342003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7165,590,9.449373779,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7166,597,9.561484993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7167,599,9.593516769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7168,599,9.593516769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7169,582,9.321246677,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7170,582,9.321246677,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7171,587,9.401326116,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7172,586,9.385310228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7173,605,9.689612095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7174,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7175,621,9.945866299,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7176,610,9.769691534,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7177,608,9.737659758,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7178,605,9.689612095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7179,605,9.689612095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7180,605,9.689612095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7181,606,9.705627983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7182,606,9.705627983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7183,606,9.705627983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7184,606,9.705627983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7185,606,9.705627983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7186,611,9.785707422,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7187,589,9.433357891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7188,589,9.433357891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7189,581,9.305230789,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7190,585,9.36929434,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7191,586,9.385310228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7192,586,9.385310228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7193,603,9.65758032,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7194,602,9.641564432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7195,597,9.561484993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7196,595,9.529453218,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7197,593,9.497421442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7198,580,9.289214901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7199,581,9.305230789,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7200,580,9.289214901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7201,599,9.593516769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7202,598,9.577500881,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7203,598,9.577500881,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7204,596,9.545469105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7205,602,9.641564432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7206,602,9.641564432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7207,598,9.577500881,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7208,599,9.593516769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7209,595,9.529453218,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7210,595,9.529453218,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7211,589,9.433357891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7212,579,9.273199013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7213,585,9.36929434,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7214,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7215,605,9.689612095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7216,603,9.65758032,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7217,603,9.65758032,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7218,608,9.737659758,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7219,606,9.705627983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7220,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7221,604,9.673596207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7222,606,9.705627983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7223,576,9.22515135,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7224,576,9.22515135,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7225,576,9.22515135,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7226,577,9.241167238,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7227,576,9.22515135,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7228,558,8.93686537,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7229,548,8.776706493,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7230,555,8.888817707,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7231,558,8.93686537,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7232,552,8.840770044,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7233,552,8.840770044,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7234,572,9.161087799,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7235,559,8.952881258,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7236,570,9.129056024,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7237,567,9.08100836,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7238,572,9.161087799,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7239,574,9.193119575,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7240,565,9.048976585,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7241,566,9.064992473,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7242,567,9.08100836,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7243,552,8.840770044,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7244,586,9.385310228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7245,584,9.353278452,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7246,579,9.273199013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7247,580,9.289214901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7248,574,9.193119575,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7249,581,9.305230789,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7250,581,9.305230789,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7251,583,9.337262564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7252,594,9.51343733,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7253,594,9.51343733,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7254,594,9.51343733,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7255,588,9.417342003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7256,588,9.417342003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7257,585,9.36929434,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7258,584,9.353278452,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7259,587,9.401326116,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7260,580,9.289214901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7261,596,9.545469105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7262,605,9.689612095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7263,599,9.593516769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7264,601,9.625548544,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7265,612,9.80172331,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7266,641,10.26618405,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7267,642,10.28219994,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7268,656,10.50642237,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7269,685,10.97088312,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7270,688,11.01893078,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7271,700,11.21112143,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7272,698,11.17908966,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7273,719,11.5154233,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7274,741,11.86777283,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7275,746,11.94785227,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7276,747,11.96386816,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7277,747,11.96386816,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7278,743,11.89980461,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7279,747,11.96386816,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7280,715,11.45135975,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7281,713,11.41932797,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7282,722,11.56347096,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7283,719,11.5154233,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7284,721,11.54745508,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7285,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7286,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7287,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7288,721,11.54745508,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7289,724,11.59550274,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7290,721,11.54745508,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7291,710,11.37128031,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7292,719,11.5154233,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7293,715,11.45135975,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7294,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7295,739,11.83574106,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7296,724,11.59550274,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7297,727,11.6435504,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7298,727,11.6435504,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7299,709,11.35526442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7300,709,11.35526442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7301,709,11.35526442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7302,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7303,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7304,745,11.93183638,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7305,748,11.97988404,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7306,746,11.94785227,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7307,751,12.02793171,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7308,749,11.99589993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7309,749,11.99589993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7310,735,11.7716775,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7311,747,11.96386816,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7312,739,11.83574106,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7313,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7314,748,11.97988404,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7315,748,11.97988404,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7316,756,12.10801115,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7317,750,12.01191582,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7318,747,11.96386816,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7319,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7320,732,11.72362984,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7321,721,11.54745508,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7322,718,11.49940741,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7323,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7324,719,11.5154233,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7325,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7326,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7327,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7328,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7329,736,11.78769339,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7330,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7331,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7332,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7333,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7334,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7335,741,11.86777283,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7336,741,11.86777283,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7337,740,11.85175694,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7338,740,11.85175694,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7339,728,11.65956629,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7340,729,11.67558218,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7341,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7342,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7343,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7344,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7345,733,11.73964573,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7346,723,11.57948685,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7347,706,11.30721676,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7348,702,11.24315321,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7349,712,11.40331209,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7350,711,11.3872962,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7351,714,11.43534386,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7352,714,11.43534386,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7353,721,11.54745508,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7354,721,11.54745508,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7355,721,11.54745508,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7356,722,11.56347096,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7357,728,11.65956629,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7358,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7359,741,11.86777283,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7360,721,11.54745508,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7361,717,11.48339152,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7362,726,11.62753451,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7363,727,11.6435504,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7364,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
